SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 53.8100, 5381, 0.97404802, -0.18299821, 0.05427893, 1.96699238, 1.97962797, 9.31918144, 81.78894806, -8.30166626, 79.45045471, 100.86273193, 78.56102753, 43.39889145, -0.63858318, 0.40529227, 0.59533685, -0.27115268, 0.00621021, -0.01118758, -0.01705616, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.7500, 5249, -0.06436531, -1.01572216, 0.10522564, 14.31270695, 45.47022247, -19.04918480, -60.53785324, -29.55276108, -58.37474442, 91.28967285, -2.22833776, 50.68709564, 0.62575006, -0.65190113, -0.29371706, -0.31175661, 0.02429228, 0.01676147, -0.08353333, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8200, 5382, 0.97949022, -0.18151751, 0.05343823, 2.92508030, 1.75728941, 9.09617615, 81.46740723, -8.18474102, 79.50891113, 100.89246368, 78.46837616, 43.39938354, -0.63860345, 0.40596923, 0.59504372, -0.27073547, 0.00044401, -0.01421827, -0.01580522, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8300, 5383, 0.98476601, -0.18756659, 0.06109759, 2.51683426, 1.77645350, 9.04131508, 81.46740723, -8.18474102, 79.50891113, 101.23741913, 78.38072205, 43.74625778, -0.63831443, 0.40657604, 0.59524828, -0.27005568, -0.00514922, -0.00962583, -0.02281233, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.7600, 5250, -0.03344221, -1.01590717, 0.12121496, 13.19891167, 42.03359222, -18.95473099, -60.68400955, -29.17275620, -58.52090073, 91.40579224, -2.04873061, 51.11207199, 0.62443203, -0.65098667, -0.29744714, -0.31277177, -0.00347533, 0.01687194, -0.09745027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.7700, 5251, -0.00311350, -1.01693726, 0.11209963, 11.11179829, 37.59563828, -18.21236992, -60.30400467, -30.72201157, -58.43320465, 91.50388336, -1.87622714, 51.49274826, 0.62331742, -0.65008879, -0.30083153, -0.31362450, -0.03074037, 0.01783924, -0.08648638, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8400, 5384, 0.97809952, -0.19688934, 0.07544066, 2.79877758, 2.10600615, 8.73453999, 80.70739746, -7.60011673, 79.47968292, 101.28289795, 78.29099274, 43.76409531, -0.63831133, 0.40723521, 0.59498960, -0.26963973, 0.00120862, -0.00158709, -0.03591354, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8500, 5385, 0.97635734, -0.20114316, 0.08030942, 3.36603236, 1.70231640, 8.10540676, 80.82431793, -9.03244686, 79.33352661, 101.32039642, 78.20811462, 43.76802444, -0.63829392, 0.40788350, 0.59471697, -0.26930246, 0.00264774, 0.00126488, -0.04033801, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.7800, 5252, -0.00347363, -1.00989425, 0.07785483, 8.85095596, 32.49251175, -17.04132080, -60.30400467, -30.72201157, -58.43320465, 91.58206177, -1.71463203, 51.82230759, 0.62242538, -0.64923006, -0.30380630, -0.31430691, -0.02749268, 0.01074222, -0.05073231, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.7900, 5253, -0.01177601, -0.99923670, 0.02706888, 6.96301270, 28.67862511, -15.66269970, -60.15784836, -30.69277954, -58.57936096, 91.63401031, -1.55468607, 52.11979675, 0.62176538, -0.64830637, -0.30651399, -0.31489018, -0.01645692, 0.00003465, 0.00116972, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8000, 5254, -0.00850371, -0.99527156, 0.00430190, 6.11177206, 24.69638062, -14.38570976, -59.74861145, -32.88512039, -59.13475418, 91.68859863, -1.41802931, 52.37091064, 0.62115246, -0.64757234, -0.30883488, -0.31534225, -0.01711550, -0.00397636, 0.02479886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8600, 5386, 0.97836679, -0.19957484, 0.07428843, 3.48924851, 1.37010908, 7.36966133, 81.55509949, -9.14937115, 79.47968292, 101.35027313, 78.13318634, 43.76290512, -0.63827163, 0.40849239, 0.59444880, -0.26902419, 0.00035976, -0.00158857, -0.03394686, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8100, 5255, -0.01098672, -0.99795222, -0.00387770, 5.10734701, 20.12091446, -13.04448795, -59.98246002, -29.49429893, -58.69628525, 91.73480988, -1.29364729, 52.57598495, 0.62067920, -0.64694238, -0.31080255, -0.31563386, -0.01238683, -0.00132467, 0.03385838, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8200, 5256, -0.01377641, -1.00194097, -0.00790473, 4.48716927, 16.10437965, -11.66559219, -60.09938431, -29.99123001, -58.37474442, 91.77613831, -1.18198359, 52.74056625, 0.62030935, -0.64642447, -0.31245655, -0.31578898, -0.00756470, 0.00264108, 0.03863018, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8300, 5257, -0.02155101, -1.00293434, -0.00232639, 3.84862542, 13.46331120, -10.26521969, -60.09938431, -29.99123001, -58.37474442, 91.81188965, -1.08359408, 52.87836456, 0.62000740, -0.64598113, -0.31387007, -0.31588745, 0.00201635, 0.00361735, 0.03368904, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8400, 5258, -0.01414049, -1.00139081, 0.01444511, 4.17865467, 11.68028069, -8.85400963, -59.95322800, -30.86816597, -58.60859299, 91.83675385, -0.98740941, 53.00750732, 0.61978465, -0.64550573, -0.31519154, -0.31598049, -0.00377794, 0.00206324, 0.01753921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8700, 5387, 0.97936159, -0.20047985, 0.06951536, 3.93304372, 0.67643160, 6.66571140, 81.49663544, -8.47705364, 79.68430328, 101.35880280, 78.06650543, 43.73143387, -0.63825262, 0.40907300, 0.59415638, -0.26883280, -0.00088556, -0.00184039, -0.02888174, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8800, 5388, 0.98275280, -0.20508517, 0.06606275, 3.93350220, -0.00007127, 6.04600334, 80.61969757, -8.41859055, 79.85968781, 101.63232422, 77.99031830, 43.98831558, -0.63797385, 0.40968692, 0.59425074, -0.26835051, -0.00451587, 0.00170634, -0.02496140, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8500, 5259, 0.00396891, -1.00548995, 0.02571716, 4.28542280, 9.16398335, -7.31386042, -59.71937943, -31.54048538, -58.72551727, 91.87805176, -0.91728097, 53.10147858, 0.61949247, -0.64528328, -0.31621712, -0.31598303, -0.02041416, 0.00615369, 0.00678841, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8600, 5260, 0.00959294, -1.00810981, 0.03128833, 3.48992157, 5.85720253, -5.38000298, -59.39783478, -30.07892418, -58.52090073, 91.91202545, -0.86544871, 53.16180801, 0.61928248, -0.64516187, -0.31693295, -0.31592566, -0.02500903, 0.00877804, 0.00185647, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.8900, 5389, 0.98647439, -0.20556425, 0.05850021, 1.45212114, -1.15112162, 5.54122639, 80.61969757, -8.41859055, 79.85968781, 101.54180908, 77.93834686, 43.88089371, -0.63811129, 0.41002819, 0.59395456, -0.26815847, -0.00848250, 0.00116873, -0.01661431, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9000, 5390, 0.98488379, -0.19370013, 0.04668411, 0.91803092, -1.30808771, 4.68146944, 80.79508972, -8.79859638, 79.30429840, 101.44754028, 77.89505005, 43.77510452, -0.63825572, 0.41029131, 0.59369266, -0.26799211, -0.00706153, -0.01154667, -0.00500202, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9100, 5391, 0.98319942, -0.20677707, 0.05503405, 1.64260781, -1.09305716, 3.92315006, 81.23355865, -9.17860222, 78.92429352, 101.37792969, 77.85877228, 43.68713379, -0.63834524, 0.41056034, 0.59345287, -0.26789778, -0.00551936, 0.00082428, -0.01349982, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8700, 5261, -0.00898392, -1.00915730, 0.03009910, 2.03293824, 1.50336981, -3.62428236, -59.83630371, -29.02659988, -59.19321823, 91.93211365, -0.82972819, 53.17805862, 0.61922628, -0.64512992, -0.31727424, -0.31575817, -0.00570693, 0.00983021, 0.00350960, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8800, 5262, -0.03970857, -1.01168036, 0.01039066, -2.66864562, -4.93503666, -2.50823665, -59.83630371, -29.02659988, -59.19321823, 91.90611267, -0.80300570, 53.12957001, 0.61958224, -0.64505219, -0.31707522, -0.31541866, 0.02552492, 0.01234354, 0.02314316, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9200, 5392, 0.98442745, -0.20707595, 0.06273249, 0.18651526, -1.08157623, 3.44266272, 80.85355377, -9.14937115, 78.98274994, 101.29910278, 77.82714844, 43.60458374, -0.63847512, 0.41072375, 0.59326488, -0.26775447, -0.00686933, 0.00051681, -0.02133865, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9300, 5393, 0.98259753, -0.20049250, 0.06338415, -2.01220894, -1.83948505, 2.96307063, 80.70739746, -9.67553329, 78.98274994, 101.53227234, 77.83103943, 43.88712311, -0.63829440, 0.41053796, 0.59374213, -0.26741198, -0.00511582, -0.00642891, -0.02199874, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.8900, 5263, -0.03454807, -1.02764213, 0.01021535, -13.62503529, -21.55229378, -2.14978170, -59.71937943, -29.96199989, -58.52090073, 91.75580597, -0.78030181, 52.92464447, 0.62105584, -0.64474362, -0.31563255, -0.31459737, 0.02081708, 0.02824481, 0.02165823, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9000, 5264, -0.04782959, -1.00761974, -0.02417733, -16.20671272, -24.61424255, -1.87226009, -59.16398621, -30.42969894, -59.04706192, 91.59701538, -0.75437373, 52.67912674, 0.62269509, -0.64448720, -0.31395787, -0.31355622, 0.03450773, 0.00812459, 0.05301330, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9100, 5265, -0.08017255, -1.00453413, -0.03131896, -9.79885483, -10.48687458, -0.25450313, -59.80707169, -31.92049026, -58.90090561, 91.50040436, -0.74898589, 52.57435226, 0.62354004, -0.64423424, -0.31313401, -0.31322077, 0.06709757, 0.00497727, 0.05805790, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9400, 5394, 0.97842550, -0.19856241, 0.05692114, -1.33967614, -1.95077538, 2.25186086, 80.70739746, -9.67553329, 78.98274994, 101.40950775, 77.81280518, 43.77523422, -0.63849604, 0.41053447, 0.59358400, -0.26728702, -0.00093892, -0.00823247, -0.01501688, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9500, 5395, 0.97885913, -0.20283009, 0.05183876, -0.71953440, -2.21801567, 1.65994811, 80.88278198, -8.53551579, 79.53814697, 101.28662872, 77.80091095, 43.65687943, -0.63867533, 0.41052863, 0.59341782, -0.26723671, -0.00142513, -0.00429243, -0.01033011, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9600, 5396, 0.97808552, -0.20651193, 0.04433830, -0.24228263, -2.07525563, 1.19500434, 81.61356354, -10.72785759, 79.21660614, 101.17932892, 77.79324341, 43.54956818, -0.63881934, 0.41052860, 0.59326500, -0.26723191, -0.00068462, -0.00084437, -0.00321788, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9700, 5397, 0.97153944, -0.21256028, 0.04021683, -0.10288186, -1.50607264, 0.94300938, 80.70739746, -8.82782841, 79.56737518, 101.10155487, 77.78690338, 43.47104645, -0.63892299, 0.41053662, 0.59314954, -0.26722795, 0.00583628, 0.00502712, 0.00060862, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9200, 5266, -0.03604868, -1.00257707, -0.01415869, -4.84400892, -0.92840642, 1.23884165, -59.80707169, -31.92049026, -58.90090561, 91.45209503, -0.76113099, 52.56475449, 0.62380379, -0.64402986, -0.31288147, -0.31336835, 0.02286734, 0.00299199, 0.03976721, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9300, 5267, -0.00159710, -1.00551665, 0.00455652, -3.04362392, -0.64878446, 2.56677723, -59.57322311, -29.46506882, -59.31014252, 91.42175293, -0.78663045, 52.55762482, 0.62392235, -0.64395195, -0.31261861, -0.31355470, -0.01194102, 0.00592062, 0.02043568, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9800, 5398, 0.97059786, -0.20700644, 0.04049188, 0.16117325, -1.17567968, 0.58385247, 80.67816162, -8.30166626, 79.47968292, 101.08773804, 77.74083710, 43.45812225, -0.63900191, 0.41078112, 0.59302288, -0.26694468, 0.00672168, -0.00081957, 0.00018773, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 53.9900, 5399, 0.97525346, -0.20872201, 0.04462125, 0.05378071, -0.96808255, 0.48161057, 80.67816162, -8.30166626, 79.47968292, 101.04026031, 77.73796844, 43.40898895, -0.63906133, 0.41078645, 0.59295028, -0.26695526, 0.00193648, 0.00029741, -0.00388944, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0000, 5400, 0.97865182, -0.20060088, 0.04473644, -0.78180182, -0.68657041, 0.16625829, 80.91201019, -8.94475269, 79.59661102, 101.00002289, 77.73764801, 43.37580490, -0.63912868, 0.41073555, 0.59292430, -0.26693016, -0.00146717, -0.00787799, -0.00415610, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0100, 5401, 0.98595327, -0.19376960, 0.04495306, -1.06586170, -0.81943911, -0.06418251, 81.70125580, -10.43554497, 78.86582947, 100.95288849, 77.73980713, 43.33847809, -0.63920784, 0.41065365, 0.59290570, -0.26690796, -0.00876418, -0.01472058, -0.00453722, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9400, 5268, -0.03966193, -0.99594486, -0.00203200, -3.48986959, -0.59199798, 4.33860683, -59.39783478, -29.78661156, -58.95936966, 91.26277924, -0.95774847, 52.61726761, 0.62417138, -0.64337867, -0.31157833, -0.31526661, 0.02492451, -0.00365980, 0.02592420, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9500, 5269, -0.05305703, -0.99607480, -0.01539827, -4.20191765, -0.78823757, 4.52795458, -58.93013763, -30.98509216, -59.25167847, 91.22090149, -1.00283933, 52.60840225, 0.62430412, -0.64329439, -0.31116554, -0.31558320, 0.03583834, -0.00354363, 0.03699384, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0200, 5402, 0.98894620, -0.19162185, 0.03851245, 0.03438874, -1.16141462, -0.34021065, 80.99971008, -8.24320412, 79.65506744, 100.90370941, 77.74536896, 43.28778839, -0.63925874, 0.41061094, 0.59285223, -0.26697034, -0.01174075, -0.01682833, 0.00171277, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9600, 5270, -0.05109493, -0.99867296, 0.00862907, -4.11163712, -1.89967799, 4.09705305, -59.51476288, -30.22508049, -58.75474930, 91.18013000, -1.04339492, 52.58855057, 0.62447369, -0.64323384, -0.31071880, -0.31581137, 0.03315326, -0.00094904, 0.01220114, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0300, 5403, 0.98683649, -0.18425752, 0.04602745, 1.31275845, -1.42345881, -0.26536542, 80.09353638, -7.45396090, 78.80736542, 101.28765106, 77.88751221, 43.69182968, -0.63864291, 0.40987378, 0.59375012, -0.26758111, -0.00948432, -0.02348364, -0.00571910, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0400, 5404, 0.98341817, -0.18679059, 0.05401118, 3.01715350, -1.67122328, -0.08277681, 80.09353638, -7.45396090, 78.80736542, 101.24214935, 77.89161682, 43.61445236, -0.63861966, 0.40999851, 0.59358943, -0.26780179, -0.00567152, -0.01896125, -0.01305327, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9700, 5271, -0.06439415, -1.00692546, 0.04086726, -2.31991458, 1.45310140, 4.02937317, -59.51476288, -30.22508049, -58.75474930, 91.15667725, -1.08397329, 52.60226059, 0.62445337, -0.64317656, -0.31050789, -0.31617537, 0.04574171, 0.00730586, -0.02055279, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9800, 5272, -0.05261909, -1.00031507, 0.06321774, -1.23066425, 3.25710821, 3.20366001, -59.57322311, -31.36509705, -58.87167358, 91.14375305, -1.11665666, 52.63418961, 0.62434578, -0.64310634, -0.31047156, -0.31656608, 0.03332955, 0.00070174, -0.04319339, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 53.9900, 5273, -0.04424181, -0.98882067, 0.06149487, 0.66691220, 6.18169498, 2.03339720, -59.36860657, -30.34200478, -59.07629395, 91.25980377, -1.20854652, 52.61582565, 0.62348574, -0.64403141, -0.31018361, -0.31666288, 0.02419169, -0.01076800, -0.04101514, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0500, 5405, 0.98337787, -0.18928765, 0.06080761, 4.95204067, -2.08743572, -0.14494938, 81.55509949, -8.44782257, 79.21660614, 101.19757080, 77.89707184, 43.51820374, -0.63854706, 0.41021818, 0.59336251, -0.26814103, -0.00561388, -0.01641702, -0.02002604, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0600, 5406, 0.98020494, -0.20796371, 0.07671033, 3.12142682, -0.98587066, -0.07197973, 82.08126068, -8.62320995, 78.63198090, 101.18433380, 77.89970398, 43.47275162, -0.63848466, 0.41036531, 0.59323710, -0.26834196, -0.00242484, 0.00231390, -0.03603781, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0000, 5274, -0.06184815, -0.98618472, 0.04112909, 2.28002930, 10.69173717, 0.49284029, -58.69628525, -31.01432228, -59.07629395, 91.28034973, -1.21584797, 52.72262955, 0.62305421, -0.64387310, -0.31080052, -0.31722873, 0.04066556, -0.01334480, -0.01894858, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0100, 5275, -0.08281345, -0.98521805, 0.02029382, 4.01167536, 15.56724072, -0.91116327, -59.13475418, -31.07278633, -59.86553574, 91.31716156, -1.21026492, 52.87849808, 0.62243122, -0.64363486, -0.31180882, -0.31794474, 0.06163581, -0.01429966, 0.00241526, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0700, 5407, 0.98071718, -0.19553758, 0.07578544, 2.74785757, -0.89510232, -0.33461198, 81.46740723, -8.88629055, 79.65506744, 101.17385864, 77.90471649, 43.43392944, -0.63842481, 0.41048008, 0.59313488, -0.26853490, -0.00292665, -0.01007134, -0.03515582, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0800, 5408, 0.97596794, -0.19656457, 0.08072454, 5.19424868, -0.99357480, -1.10282969, 80.03507996, -8.00935364, 79.33352661, 101.78427887, 77.87297058, 44.05206299, -0.63772458, 0.41085359, 0.59384459, -0.26805857, 0.00182115, -0.00893978, -0.03954941, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0200, 5276, -0.08996078, -0.98845345, -0.00084652, 5.82034826, 20.25351334, -2.63825512, -59.13475418, -31.07278633, -59.86553574, 91.37110901, -1.18863928, 53.08164215, 0.62162536, -0.64331615, -0.31321809, -0.31878012, 0.06904798, -0.01105014, 0.02440676, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0300, 5277, -0.08540222, -0.99616265, -0.01522190, 7.02359343, 23.45578766, -4.22948265, -59.13475418, -30.42969894, -58.81321335, 91.43651581, -1.15209699, 53.31721115, 0.62070620, -0.64292741, -0.31492254, -0.31967470, 0.06503562, -0.00332691, 0.03983396, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0400, 5278, -0.06485839, -1.00222731, -0.01543069, 7.96580029, 24.56499100, -5.46736670, -59.86553574, -29.34814262, -59.22245026, 91.48265076, -1.12884736, 53.58160400, 0.61977518, -0.64238614, -0.31666142, -0.32084954, 0.04515928, 0.00275303, 0.04117711, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0500, 5279, -0.04081117, -0.99610269, -0.00939244, 8.56114006, 23.05609131, -5.98805141, -59.51476288, -30.22508049, -59.07629395, 91.56378937, -1.07511473, 53.81372070, 0.61882430, -0.64203650, -0.31848300, -0.32158080, 0.02168806, -0.00335616, 0.03615273, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.0900, 5409, 0.97869599, -0.21063672, 0.08550864, 4.05768824, -0.66391677, -1.14083862, 80.03507996, -8.00935364, 79.33352661, 101.80551147, 77.88550568, 44.03227997, -0.63758665, 0.41100472, 0.59375364, -0.26835614, -0.00098340, 0.00512487, -0.04257862, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1000, 5410, 0.98098898, -0.18557486, 0.08563071, 3.15417719, -0.85340625, -0.90607256, 81.14586639, -11.25401878, 79.91815186, 101.80674744, 77.89611053, 44.00127792, -0.63749647, 0.41111335, 0.59366471, -0.26860064, -0.00323229, -0.01973010, -0.04271609, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1100, 5411, 0.98308378, -0.16860384, 0.06203752, 4.70252514, -1.57504821, 0.03503886, 82.16895294, -8.56474686, 79.56737518, 101.78153992, 77.89897919, 43.92741394, -0.63741010, 0.41133976, 0.59346557, -0.26889879, -0.00530644, -0.03661712, -0.01919277, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0600, 5280, -0.02552505, -0.99111670, 0.00087629, 9.06820107, 21.02068329, -5.90007925, -59.51476288, -30.22508049, -59.07629395, 91.65058899, -1.02201974, 54.02553558, 0.61789638, -0.64177096, -0.32020262, -0.32218719, 0.00734072, -0.00831968, 0.02733802, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1200, 5412, 0.98656100, -0.17676638, 0.05065997, 6.26573992, -1.55676091, 0.79547411, 81.35047913, -8.91552162, 79.30429840, 101.76547241, 77.89437866, 43.84691238, -0.63728452, 0.41169277, 0.59320325, -0.26923484, -0.00878951, -0.02849928, -0.00789410, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0700, 5281, -0.01477740, -0.99166197, 0.01391766, 9.63105583, 18.67103004, -5.63299179, -59.04706192, -31.16047859, -58.69628525, 91.74362183, -0.97123659, 54.21385574, 0.61699253, -0.64160669, -0.32179508, -0.32265934, -0.00250124, -0.00774446, 0.01588126, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1300, 5413, 0.98347068, -0.18792135, 0.04414175, 6.17656469, -0.84622985, 1.44990158, 80.03507996, -8.38935947, 79.18737030, 101.74857330, 77.91524506, 43.76025391, -0.63711548, 0.41193157, 0.59298134, -0.26975799, -0.00570454, -0.01737195, -0.00138628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0800, 5282, -0.01803339, -0.99129170, 0.03558641, 10.01440334, 16.79357910, -5.85247993, -59.54399109, -29.99123001, -59.10552216, 91.84096527, -0.91799140, 54.38356018, 0.61612403, -0.64150763, -0.32330844, -0.32300276, 0.00165552, -0.00807797, -0.00409505, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.0900, 5283, -0.02442269, -0.99345702, 0.04556779, 10.64132118, 16.46521568, -5.74791336, -58.95936966, -29.84507370, -58.49166870, 91.95457458, -0.87548530, 54.54249954, 0.61516362, -0.64155245, -0.32474887, -0.32329929, 0.00892475, -0.00586869, -0.01228808, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.1000, 5284, -0.01194207, -1.00785220, 0.04272453, 11.73624420, 17.35996819, -5.94632769, -59.31014252, -30.25431061, -58.87167358, 92.06933594, -0.82214767, 54.71809769, 0.61418122, -0.64152300, -0.32634428, -0.32361877, -0.00275464, 0.00858480, -0.00739416, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1400, 5414, 0.98061383, -0.19630395, 0.04102033, 6.33585930, -0.74360007, 1.43510830, 81.05816650, -9.64630222, 78.69043732, 101.76425934, 77.90269470, 43.71150970, -0.63695997, 0.41234055, 0.59273916, -0.27003276, -0.00280549, -0.00880188, 0.00166963, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1500, 5415, 0.97640377, -0.22889403, 0.05801423, 5.78346634, -0.35826179, 1.00131893, 81.05816650, -9.64630222, 78.69043732, 101.79616547, 77.89364624, 43.68498230, -0.63679391, 0.41270536, 0.59254676, -0.27028912, 0.00136793, 0.02364035, -0.01519304, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.1100, 5285, -0.01232764, -1.01185596, 0.04269990, 11.98526955, 15.91487217, -5.77990150, -59.31014252, -30.25431061, -58.87167358, 92.18694305, -0.77029282, 54.87929535, 0.61321932, -0.64155024, -0.32785881, -0.32385808, -0.00145652, 0.01265089, -0.00530031, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.1200, 5286, -0.01555211, -1.00608385, 0.04989580, 12.08311367, 14.05328655, -5.97924328, -59.13475418, -33.76205826, -58.37474442, 92.30592346, -0.71605140, 55.02206802, 0.61230892, -0.64162767, -0.32928658, -0.32397866, 0.00269653, 0.00694509, -0.01044919, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1600, 5416, 0.98006982, -0.22623567, 0.07462817, 3.81342411, -0.66829783, 0.33826858, 82.05203247, -9.09090900, 78.66120911, 101.80059814, 77.89164734, 43.65051651, -0.63669908, 0.41291896, 0.59240752, -0.27049157, -0.00231831, 0.02090461, -0.03172116, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1700, 5417, 0.98957396, -0.21921593, 0.07181081, 1.54325724, -1.30547464, -0.17489859, 80.99971008, -8.97398376, 79.04121399, 101.75809479, 77.89607239, 43.59126282, -0.63670683, 0.41296473, 0.59230483, -0.27062812, -0.01181255, 0.01391044, -0.02900453, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1800, 5418, 0.99689394, -0.17353220, 0.05744413, 1.08458602, -2.09312797, -0.15484898, 80.41508484, -9.26629639, 79.27506256, 102.12353516, 78.12371063, 43.95750427, -0.63597500, 0.41183579, 0.59329778, -0.27189118, -0.01891011, -0.03071683, -0.01470570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.1300, 5287, 0.00647088, -1.00103438, 0.06228532, 11.91175938, 10.91861820, -6.08891392, -59.28091049, -30.80970383, -58.84244156, 92.42369080, -0.65971547, 55.13367844, 0.61149967, -0.64177972, -0.33054733, -0.32392198, -0.01835842, 0.00196809, -0.02075388, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 54.1400, 5288, -0.02710078, -1.00311565, 0.07025994, 9.54572868, 6.76379681, -6.32985878, -59.22245026, -30.42969894, -58.72551727, 92.55322266, -0.63510126, 55.17689133, 0.61072445, -0.64227772, -0.33128753, -0.32364127, 0.01608316, 0.00412346, -0.02675634, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 54.1900, 5419, 0.99245244, -0.13863307, 0.04443098, 5.11482239, -2.34048462, 0.68875003, 81.46740723, -8.68167210, 78.89505768, 102.05901337, 78.12186432, 43.83929443, -0.63592869, 0.41209975, 0.59302175, -0.27220187, -0.01385887, -0.06261349, -0.00136754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
